,countrycode,category1,category2,tv_title,tv_make,Model,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_12,0
3518,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Production Country, China
3519,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Size (L x W x H cm), 123.1 x 76.9 x 21.2 cm
3520,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Main Material," Plastic, Glass"
3521,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,2 Stands,2 Stands
3522,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Wifi,Wifi
3523,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Bluetooth,Bluetooth
3524,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Display Size, 55 Inches
3525,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,HDMI Port,HDMI Port
3526,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,User manual,User manual
3527,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,OS, Android 9.0
3528,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Built-in Chromecast,Built-in Chromecast
3529,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,1 Remote Control,1 Remote Control
3530,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,55'' Smart TV,55'' Smart TV
3531,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,AV Cable,AV Cable
3532,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Quick Start Guide,Quick Start Guide
3533,NG,Televisions,Smart TVs,"Syinix 55"" Inches Android 9.0 Frameless 4K UHD Smart DLED TV (55A1S) - Black + 12 Months Warranty",Syinix, 55A1s,289500.0,1,289500.0,₦,https://www.jumia.com.ng/syinix-55-inches-android-9.0-frameless-4k-uhd-smart-dled-tv-55a1s-black-12-months-warranty-152863957.html,30/03/2023 21:35:44,Battery,Battery
3534,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,SKU, BR155EL14C4LRNAFAMZ
3535,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Product Line, Energy empire
3536,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Weight (kg), 7.5
3537,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Color, Black
3538,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Shop Type, Jumia Mall
3539,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Resolution, 1366 × 768
3540,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Power Consumption, 56W
3541,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Display Size (inches), 32.0
3542,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Display Features, HD
3543,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Features, CDMA|HD |HDMI
3544,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Ports," 2 HDMI, 2 USB"
3545,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Screen, 32-Inch LED
3546,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,A+ Panel,A+ Panel
3547,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,Contrast Ratio – 3000,1
3548,NG,Televisions,LED & LCD TVs,"Amani 32""-Inch Full HD LED Amani Television + Free Wall Bracket",Amani, -,54990.0,2,54990.0,₦,https://www.jumia.com.ng/32-inch-full-hd-led-television-free-wall-bracket-ailyons-mpg1632338.html,30/03/2023 21:35:46,2 Years warranty pan Nigeria,2 Years warranty pan Nigeria
3549,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,SKU, FE797EA3PPXCONAFAMZ
3550,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Product Line, 360degree
3551,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Weight (kg), 10
3552,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Color, Grey
3553,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Shop Type, Jumia Mall
3554,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Production Country, China
3555,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Manual,Manual
3556,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Pure Sine Wave Inverter,Pure Sine Wave Inverter
3557,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,100A built in MPPT solar charge controller,100A built in MPPT solar charge controller
3558,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Configurable input voltage range for home appliances and personal computers via LCD setting,Configurable input voltage range for home appliances and personal computers via LCD setting
3559,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Configurable battery charging current based on applications via LCD setting,Configurable battery charging current based on applications via LCD setting
3560,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Configurable AC/Solar Charger priority via LCD setting,Configurable AC/Solar Charger priority via LCD setting
3561,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Compatible with mains voltage or generator power,Compatible with mains voltage or generator power
3562,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Compatible with all types of batteries including Lithium Ion battery,Compatible with all types of batteries including Lithium Ion battery
3563,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Auto restart while AC is recovering,Auto restart while AC is recovering
3564,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Overload/over Temperature/ Short Circuit protection,Overload/over Temperature/ Short Circuit protection
3565,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Inverter running without battery,Inverter running without battery
3566,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Lithium battery activation function,Lithium battery activation function
3567,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Cold start function,Cold start function
3568,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Ability to take in high amount of solar panels up to 450V,Ability to take in high amount of solar panels up to 450V
3569,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,"When batteries are full, this inverter supply load directly thereby conserving the battery for night use.","When batteries are full, this inverter supply load directly thereby conserving the battery for night use."
3570,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,This is the best inverter for clients that want to run pumping machine on their inverter. ( Note, Clients should use the pumping machine during  the peak period I.e 12pm to 3pm normal sunny day)
3571,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,5kva 48v Felicity Hybrid Inverter,5kva 48v Felicity Hybrid Inverter
3572,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Communication Cables,Communication Cables
3573,NG,Televisions,Smart TVs,Felicity Solar 5Kva 48v Hybrid Inverter With Inbuilt 6000W MPPT  Controller,Felicity Solar, IVEM5048LI,415000.0,1,415000.0,₦,https://www.jumia.com.ng/felicity-solar-5kva-48v-hybrid-inverter-with-inbuilt-6000w-mppt-controller-225589542.html,30/03/2023 21:35:48,Warranty Card,Warranty Card
3574,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,HDMI,HDMI
3575,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,USB,USB
3576,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,SKU, HI368EA1IC9LANAFAMZ
3577,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Product Line, ELECTROPLUG
3578,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Weight (kg), 10
3579,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Certifications, Eco Friendly
3580,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Color, Black
3581,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Screen Technology, LED
3582,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,12 Months Warranty,12 Months Warranty
3583,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Display Size, 32 Inches
3584,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Display Resolution, HD (1080 x 720p)
3585,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,HD (1366 x 768) Native Resolution,HD (1366 x 768) Native Resolution
3586,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,X-Gen Panel Technology,X-Gen Panel Technology
3587,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Aquomotion Lite 200 Hz/240 Hz Technology,Aquomotion Lite 200 Hz/240 Hz Technology
3588,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,MHL Connectivity via HDMI,MHL Connectivity via HDMI
3589,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,USB Music and Photo Playback,USB Music and Photo Playback
3590,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Built-In 10W Stereo Speaker System,Built-In 10W Stereo Speaker System
3591,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,1080/24p signal input for theater-like film enjoyment,1080/24p signal input for theater-like film enjoyment
3592,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,"USB music,VIDEO and photo playback","USB music,VIDEO and photo playback"
3593,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Photo Frame Mode for photo viewing enjoyment,Photo Frame Mode for photo viewing enjoyment
3594,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Super Eco Mode for operating efficiency,Super Eco Mode for operating efficiency
3595,NG,Televisions,LED & LCD TVs,Hisense 32” Inch Full HD Led Television PLUS Free Tv Hange,Hisense, 32,7799980000.0,1,7799980000.0,₦,https://www.jumia.com.ng/hisense-32-inch-full-hd-led-television-plus-free-tv-hange-66517219.html,30/03/2023 21:35:52,Antenna booster technology,Antenna booster technology
