,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,tvspecifications,scrapelink,scrapedate
860,TN,TVS Faitout 20 cm + couvercle - NATURA - induction - 5 couches - Garantie 5 ans,TVS,132.50 TND,1,132.50 TND,TND,"{'Faitout 20 cm': 'Faitout 20 cm', 'Couvercle': 'Couvercle', 'Induction': 'Induction', '5 couches': '5 couches', 'Made in italy': 'Made in italy', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0FCFQCNAFAMZ', 'Modèle': ' NATURA', 'Poids (kg)': ' 1', 'Couleur': ' Vert'}",https://www.jumia.com.tn/tvs-faitout-20-cm-couvercle-natura-induction-5-couches-garantie-5-ans-547752.html,15/09/2022 19:59:04
861,TN,TVS Casserole- 28cm - 3 mm 7 Couches STONE avec thermos-pot,TVS,128.00 TND,1,128.00 TND,TND,"{'Revêtement antiadhésif Quarzotek de qualité TVS avec': 'Revêtement antiadhésif Quarzotek de qualité TVS avec', ""Excellente résistance aux rayures et à l'abrasion"": ""Excellente résistance aux rayures et à l'abrasion"", 'Corps en aluminium de haute épaisseur pour une chaleur améliorée': 'Corps en aluminium de haute épaisseur pour une chaleur améliorée', 'Poignées et poignées ergonomiques avec «toucher doux»': 'Poignées et poignées ergonomiques avec «toucher doux»', ""Capteur de chaleur à économie d'énergie"": ""Capteur de chaleur à économie d'énergie"", 'Encore plus résistant lors du passage au le lave-vaisselle': 'Encore plus résistant lors du passage au le lave-vaisselle', 'Tous les revêtements antiadhésifs TVS sont exempts de nickel,': 'Tous les revêtements antiadhésifs TVS sont exempts de nickel,', 'Métaux lourds et APFO': 'Métaux lourds et APFO', 'SKU': ' BR989HA0ZUMCGNAFAMZ', 'Modèle': ' BL279282910001', 'Taille (Longueur x Largeur x Hauteur cm)': ' 28CM', 'Poids (kg)': ' 500', 'Couleur': ' noir'}",https://www.jumia.com.tn/tvs-casserole-28cm-3-mm-7-couches-stone-avec-thermos-pot-251206.html,15/09/2022 19:59:06
862,TN,TVS Casserole 16 cm - MINERALIA - Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,74.90 TND,1,74.90 TND,TND,"{'Casserole Mineralia 16 cm': 'Casserole Mineralia 16 cm', 'Revêtement\xa0antiadhésif': 'Revêtement\xa0antiadhésif', ""Couches d'effet pierre"": ""Couches d'effet pierre"", 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA1AY320NAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 16 CM', 'Poids (kg)': ' 0.1', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-casserole-16-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625887.html,15/09/2022 19:59:07
863,TN,TVS Wok Le Giuste - 28 cm - Revêtement EXP + Thermospot - Garantie 5 ans,TVS,102.00 TND,1,102.00 TND,TND,"{'Le Giuste Wok 28 cm': 'Le Giuste Wok 28 cm', 'Revêtement EXP + thermospot': 'Revêtement EXP + thermospot', 'Finition brillante': 'Finition brillante', 'Capteur de température': 'Capteur de température', 'Résistance aux rayures': 'Résistance aux rayures', 'Design élégant': 'Design élégant', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0M08IWNAFAMZ', 'Modèle': ' Le Giuste', 'Taille (Longueur x Largeur x Hauteur cm)': ' 28 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Noir'}",https://www.jumia.com.tn/tvs-wok-le-giuste-28-cm-revetement-exp-thermospot-garantie-5-ans-626963.html,15/09/2022 19:59:08
864,TN,TVS Wok 28 cm - Gran Gourmet - 8 couches - Made in Italy - Garantie 5 ans,TVS,121.00 TND,1,121.00 TND,TND,"{'Fabriqué en\xa0Italie': 'Fabriqué en\xa0Italie', 'Diamètre ': ' 28 cm', 'Revêtement antiadhésif Quarzotek Pro': 'Revêtement antiadhésif Quarzotek Pro', 'Matériau du corps aluminium': 'Matériau du corps aluminium', 'Matériau de la poignée acier inoxydable + silicone': 'Matériau de la poignée acier inoxydable + silicone', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA14EBEGNAFAMZ', 'Modèle': ' Gran Gourmet', 'Taille (Longueur x Largeur x Hauteur cm)': ' 28 cm', 'Poids (kg)': ' 0.1', 'Couleur': ' gris foncé'}",https://www.jumia.com.tn/tvs-wok-28-cm-gran-gourmet-8-couches-made-in-italy-garantie-5-ans-625876.html,15/09/2022 19:59:09
865,TN,TVS ARCO Poele 20 cm -marron,TVS,170.00 TND,1,170.00 TND,TND,"{'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'marque TVS': 'marque TVS', 'SKU': ' BR989HA0ZU3ZCNAFAMZ', 'Modèle': ' ARCO Poele 20 cm', 'Taille (Longueur x Largeur x Hauteur cm)': ' 20cm', 'Poids (kg)': ' 0.7', 'Couleur': ' marron'}",https://www.jumia.com.tn/tvs-arco-poele-20-cm-marron-419106.html,15/09/2022 19:59:10
866,TN,TVS Poêle 20 cm - MINERALIA  + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,71.00 TND,1,71.00 TND,TND,"{'Poêle\xa020 cm MINERALIA\xa0+ thermospot': 'Poêle\xa020 cm MINERALIA\xa0+ thermospot', 'revêtement antiadhésif': 'revêtement antiadhésif', '7 couches Stone': '7 couches Stone', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0B82RCNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 20 CM', 'Poids (kg)': ' 0.1', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-poele-20-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625881.html,15/09/2022 19:59:11
867,TN,TVS Mijoteuse 24 cm - GRAN GOURMET + Couvercle,TVS,234.90 TND,1,234.90 TND,TND,"{'SKU': ' BR989HA059QPKNAFAMZ', 'Modèle': ' Gran Gourmet', 'Taille (Longueur x Largeur x Hauteur cm)': ' 24 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' gris foncé'}",https://www.jumia.com.tn/tvs-mijoteuse-24-cm-gran-gourmet-couvercle-625880.html,15/09/2022 19:59:12
868,TN,TVS Plat à four Le Giuste - 35 x 27 cm - Haut revêtement EXP,TVS,142.00 TND,1,142.00 TND,TND,"{'Le Giuste Plat à four': 'Le Giuste Plat à four', 'Dimensions ': ' 27 x 35 cm', 'Haut revêtement EXP': 'Haut revêtement EXP', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA05KVY0NAFAMZ', 'Modèle': ' Le Giuste', 'Taille (Longueur x Largeur x Hauteur cm)': ' 27 x 35 cm', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/tvs-plat-a-four-le-giuste-35-x-27-cm-haut-revetement-exp-627390.html,15/09/2022 19:59:13
869,TN,TVS Plat à four MINERALIA - Rectangulaire - 18 x 25 cm -  7 Couches Stone,TVS,99.00 TND,1,99.00 TND,TND,"{'Plat à four MINERALIA rectangulaire': 'Plat à four MINERALIA rectangulaire', 'Dimensions ': ' 18 x 25 cm', '7 Couches Stone': '7 Couches Stone', 'Revêtement antiadhésif Quarzotek de haute qualité': 'Revêtement antiadhésif Quarzotek de haute qualité', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA183F2GNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 18 x 25 x 5 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-plat-a-four-mineralia-rectangulaire-18-x-25-cm-7-couches-stone-626047.html,15/09/2022 19:59:13
870,TN,TVS Poêle 32 cm - MINERALIA  + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,123.90 TND,1,123.90 TND,TND,"{'Poêle\xa032 cm MINERALIA\xa0+ thermospot': 'Poêle\xa032 cm MINERALIA\xa0+ thermospot', 'Revêtement antiadhésif': 'Revêtement antiadhésif', '7 couches Stone': '7 couches Stone', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA14ZR08NAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 32 CM', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-poele-32-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625886.html,15/09/2022 19:59:14
871,TN,TVS MINERALIA Poêle - 26CM - TVAL33046,TVS,85.01 TND,1,85.01 TND,TND,"{'Reale Poêle': 'Reale Poêle', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': ' 26 cm', 'COULEUR ': '\xa0GRIS', '': '', 'SKU': ' BR989HA0M27FONAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 1', 'Couleur': ' GRIS'}",https://www.jumia.com.tn/tvs-mineralia-poele-26cm-tval33046-545073.html,15/09/2022 19:59:15
872,TN,TVS Le Giuste Faitout 24 cm revêtement Quarzotek + couvercle pyrex,TVS,182.00 TND,1,182.00 TND,TND,"{'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'marque TVS': 'marque TVS', 'SKU': ' BR989HA0SMRK8NAFAMZ', 'Modèle': ' Le Giuste Faitout 24 cm', 'Taille (Longueur x Largeur x Hauteur cm)': ' 24cm', 'Poids (kg)': ' 0.7', 'Couleur': ' noir'}",https://www.jumia.com.tn/tvs-le-giuste-faitout-24-cm-revetement-quarzotek-couvercle-pyrex-419084.html,15/09/2022 19:59:16
873,TN,"TVS Plat Rectangulaire - MINERALIA - 123x31x5,cm",TVS,145.00 TND,1,145.00 TND,TND,"{""Les pizzas et les focaccias maison sont imbattables, surtout lorsqu'elles sont faites avec les bons ustensiles"": ""Les pizzas et les focaccias maison sont imbattables, surtout lorsqu'elles sont faites avec les bons ustensiles"", 'Les moules à pizza TVS garantissent des résultats de cuisson uniformes,': 'Les moules à pizza TVS garantissent des résultats de cuisson uniformes,', 'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'SKU': ' BR989HA10G1Y8NAFAMZ', 'Modèle': ' TVAL33108', 'Taille (Longueur x Largeur x Hauteur cm)': ' 23x31x5,5 cm', 'Poids (kg)': ' 1.5', 'Couleur': ' noir'}",https://www.jumia.com.tn/plat-rectangulaire-mineralia-123x31x5cm-tvs-mpg17321.html,15/09/2022 19:59:17
874,TN,TVS Plat Rectangulaire - MINERALIA - 18*25*5 cm,TVS,122.00 TND,1,122.00 TND,TND,"{""Les pizzas et les focaccias maison sont imbattables, surtout lorsqu'elles sont faites avec les bons ustensiles"": ""Les pizzas et les focaccias maison sont imbattables, surtout lorsqu'elles sont faites avec les bons ustensiles"", 'Les moules à pizza TVS garantissent des résultats de cuisson uniformes,': 'Les moules à pizza TVS garantissent des résultats de cuisson uniformes,', 'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'SKU': ' BR989HA0UHPWGNAFAMZ', 'Modèle': ' BL480242910001', 'Taille (Longueur x Largeur x Hauteur cm)': ' 18x25x5 cm', 'Poids (kg)': ' 1.5', 'Couleur': ' noir'}",https://www.jumia.com.tn/plat-rectangulaire-mineralia-18255-cm-tvs-mpg17322.html,15/09/2022 19:59:18
875,TN,TVS NATURA Faitout 20 cm + couvercle,TVS,160.00 TND,1,160.00 TND,TND,"{'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'marque TVS': 'marque TVS', 'SKU': ' BR989HA1AHRPKNAFAMZ', 'Modèle': ' NATURA Faitout 20 cm', 'Taille (Longueur x Largeur x Hauteur cm)': ' 20 cm', 'Poids (kg)': ' 0.7', 'Couleur': ' bleu'}",https://www.jumia.com.tn/tvs-natura-faitout-20-cm-couvercle-419087.html,15/09/2022 19:59:19
876,TN,TVS Le Giuste Faitout 20 cm revêtement Quarzotek + couvercle pyrex,TVS,160.00 TND,1,160.00 TND,TND,"{'Des qualités antiadhésives maximales': 'Des qualités antiadhésives maximales', 'Nettoyage extrêmement facile.': 'Nettoyage extrêmement facile.', '100% aluminium de qualité alimentaire,': '100% aluminium de qualité alimentaire,', ""Résistant à l'usure et antirouille"": ""Résistant à l'usure et antirouille"", 'marque TVS': 'marque TVS', 'SKU': ' BR989HA0MOFIGNAFAMZ', 'Modèle': ' Le Giuste Faitout 20 cm', 'Taille (Longueur x Largeur x Hauteur cm)': ' 20cm', 'Poids (kg)': ' 0.7', 'Couleur': ' noir'}",https://www.jumia.com.tn/tvs-le-giuste-faitout-20-cm-revetement-quarzotek-couvercle-pyrex-419083.html,15/09/2022 19:59:20
877,TN,TVS Poêle - 24cm - 5 couches - Aluminium avec revêtement PTFE - VERT,TVS,99.00 TND,1,99.00 TND,TND,"{'Aluminium recyclé très durable': 'Aluminium recyclé très durable', ""Revêtement végétal et minéral naturel Vegetek, résistant aux rayures, aux taches et à l'abrasion"": ""Revêtement végétal et minéral naturel Vegetek, résistant aux rayures, aux taches et à l'abrasion"", 'Sans nickel, métaux lourds et PFOA': 'Sans nickel, métaux lourds et PFOA', ""Convient à toutes les surfaces, y compris l'induction"": ""Convient à toutes les surfaces, y compris l'induction"", 'Convient pour le lavage au lave-vaisselle': 'Convient pour le lavage au lave-vaisselle', 'Dimensions': ' diamètre 24 cm', 'SKU': ' BR989HA099NT0NAFAMZ', 'Modèle': ' TVAL33147', 'Taille (Longueur x Largeur x Hauteur cm)': ' 24CM', 'Poids (kg)': ' 1', 'Couleur': ' VERT'}",https://www.jumia.com.tn/poele-24cm-5-couches-aluminium-avec-revetement-ptfe-vert-tvs-mpg17324.html,15/09/2022 19:59:22
878,TN,TVS Poele 30cm + thermospot - VINCI - 4 couches - Garantie 5 ans,TVS,90.00 TND,1,90.00 TND,TND,"{'Poele 30cm': 'Poele 30cm', 'Thermospot': 'Thermospot', '4 couches': '4 couches', 'Made in italy': 'Made in italy', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA08SO2SNAFAMZ', 'Modèle': ' VINCI', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/tvs-poele-30cm-thermospot-vinci-4-couches-garantie-5-ans-547741.html,15/09/2022 19:59:23
879,TN,TVS REALE Poêle - 24CM - TVAL33020,TVS,33.81 TND,1,33.81 TND,TND,"{'Reale Poêle': 'Reale Poêle', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': '\xa024 cm', 'COULEUR ': '\xa0MARRON', '': '', 'SKU': ' BR989HA1F8G2SNAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 1', 'Couleur': ' MARRON'}",https://www.jumia.com.tn/tvs-reale-poele-24cm-tval33020-545068.html,15/09/2022 19:59:23
880,TN,TVS REALE Poêle - 28CM - TVAL33022,TVS,41.54 TND,1,41.54 TND,TND,"{'Reale Poêle': 'Reale Poêle', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': '\xa028 cm', 'COULEUR ': '\xa0MARRON', '': '', 'SKU': ' BR989HA1L6S4KNAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 1', 'Couleur': ' MARRON'}",https://www.jumia.com.tn/tvs-reale-poele-28cm-tval33022-545069.html,15/09/2022 19:59:25
881,TN,TVS MINERALIA Poêle - 28CM - TVAL33047,TVS,91.50 TND,1,91.50 TND,TND,"{'Reale Poêle': 'Reale Poêle', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': ' 28 cm', 'COULEUR ': '\xa0GRIS', '': '', 'SKU': ' BR989HA0S0JHGNAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 1', 'Couleur': ' GRIS'}",https://www.jumia.com.tn/tvs-mineralia-poele-28cm-tval33047-545074.html,15/09/2022 19:59:26
882,TN,TVS REALE Poêle - 30CM - TVAL33023,TVS,50.82 TND,1,50.82 TND,TND,"{'Reale Poêle': 'Reale Poêle', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': '\xa030 cm', 'COULEUR ': '\xa0MARRON', '': '', 'SKU': ' BR989HA0477ACNAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 1', 'Couleur': ' MARRON'}",https://www.jumia.com.tn/tvs-reale-poele-30cm-tval33023-545070.html,15/09/2022 19:59:27
883,TN,TVS FAITOUT - REALE - 18CM - TVAL33097,TVS,52.17 TND,1,52.17 TND,TND,"{'Reale\xa0FAITOUT': 'Reale\xa0FAITOUT', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': ' 18 cm', 'COULEUR ': '\xa0MARRON', 'SKU': ' BR989HA0OT0J8NAFAMZ', 'Modèle': ' TVAL33097', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 0.2', 'Couleur': ' MARRON'}",https://www.jumia.com.tn/tvs-faitout-reale-18cm-tval33097-546614.html,15/09/2022 19:59:28
884,TN,TVS Faitout - REALE - 20CM - TVAL33031,TVS,62.79 TND,1,62.79 TND,TND,"{'Reale\xa0FAITOUT': 'Reale\xa0FAITOUT', 'Corps Aluminium': 'Corps Aluminium', 'TVAL330': 'TVAL330', 'Diamètre ': ' 20 cm', 'COULEUR ': '\xa0MARRON', 'SKU': ' BR989HA0URCL0NAFAMZ', 'Modèle': ' TVAL330', 'Taille (Longueur x Largeur x Hauteur cm)': ' .', 'Poids (kg)': ' 0.2', 'Couleur': ' MARRON'}",https://www.jumia.com.tn/tvs-faitout-reale-20cm-tval33031-546615.html,15/09/2022 19:59:28
885,TN,TVS Mijoteuse MINERALIA - 24cm + Couvercle pyrex - 7 Couches Stone - Garantie 5 ans,TVS,134.90 TND,1,134.90 TND,TND,"{'Mijoteuse\xa0MINERALIA 24cm': 'Mijoteuse\xa0MINERALIA 24cm', 'Couvercle pyrex': 'Couvercle pyrex', 'Corps en aluminium': 'Corps en aluminium', 'Poignées ergonomique': 'Poignées ergonomique', 'Revêtement antiadhésif de haute qualité': 'Revêtement antiadhésif de haute qualité', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0HRUEWNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 24 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-mijoteuse-mineralia-24cm-couvercle-pyrex-7-couches-stone-garantie-5-ans-625892.html,15/09/2022 19:59:29
886,TN,TVS Crêpière MINERALIA - 25 cm - 7 Couches Stone - Garantie 5 ans,TVS,64.90 TND,1,64.90 TND,TND,"{'Crêpière MINERALIA 25 cm': 'Crêpière MINERALIA 25 cm', 'Corps en aluminium': 'Corps en aluminium', 'Revêtement antiadhésif Quarzotek haute qualité': 'Revêtement antiadhésif Quarzotek haute qualité', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA05V6BCNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 25 CM', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-crepiere-mineralia-25-cm-7-couches-stone-garantie-5-ans-625890.html,15/09/2022 19:59:31
887,TN,TVS Poêle 28 cm - MINERALIA  + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,96.80 TND,1,96.80 TND,TND,"{'Poêle\xa028 cm MINERALIA\xa0+ thermospot': 'Poêle\xa028 cm MINERALIA\xa0+ thermospot', 'Revêtement antiadhésif': 'Revêtement antiadhésif', '7 couches Stone': '7 couches Stone', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0T32WONAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 28 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-poele-28-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625884.html,15/09/2022 19:59:33
888,TN,TVS Poêle 26 cm - MINERALIA  + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,89.90 TND,1,89.90 TND,TND,"{'Poêle\xa026 cm MINERALIA\xa0+ thermospot': 'Poêle\xa026 cm MINERALIA\xa0+ thermospot', 'Revêtement antiadhésif': 'Revêtement antiadhésif', '7 couches Stone': '7 couches Stone', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0N4QUWNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 26 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-poele-26-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625883.html,15/09/2022 19:59:34
889,TN,TVS Poêle 30 cm - MINERALIA  + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,111.90 TND,1,111.90 TND,TND,"{'Poêle\xa030 cm MINERALIA\xa0+ thermospot': 'Poêle\xa030 cm MINERALIA\xa0+ thermospot', 'Revêtement antiadhésif': 'Revêtement antiadhésif', '7 couches Stone': '7 couches Stone', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0Z1EYGNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 30 CM', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-poele-30-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625885.html,15/09/2022 19:59:35
890,TN,TVS Crêpière MINERALIA - 31 cm - 7 Couches Stone - Garantie 5 ans,TVS,98.90 TND,1,98.90 TND,TND,"{'Crêpière MINERALIA 31 cm': 'Crêpière MINERALIA 31 cm', 'Corps en aluminium': 'Corps en aluminium', 'Revêtement antiadhésif Quarzotek haute qualité': 'Revêtement antiadhésif Quarzotek haute qualité', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA0BTID4NAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 31 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-crepiere-mineralia-31-cm-7-couches-stone-garantie-5-ans-625891.html,15/09/2022 19:59:36
891,TN,TVS WOK 28 cm MINERALIA + Thermospot - 7 Couches Stone - Garantie 5 ans,TVS,114.90 TND,1,114.90 TND,TND,"{'WOK 28 cm MINERALIA + Thermospot': 'WOK 28 cm MINERALIA + Thermospot', '7 Couches Stone': '7 Couches Stone', 'Corps en\xa0aluminium': 'Corps en\xa0aluminium', 'poignées\xa0ergonomiques': 'poignées\xa0ergonomiques', 'revêtement antiadhésif TVS Quarzotek de\xa0haute qualité': 'revêtement antiadhésif TVS Quarzotek de\xa0haute qualité', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA1GWF3SNAFAMZ', 'Modèle': ' MINERALIA', 'Taille (Longueur x Largeur x Hauteur cm)': ' 28 cm', 'Poids (kg)': ' 0.2', 'Couleur': ' Gris'}",https://www.jumia.com.tn/tvs-wok-28-cm-mineralia-thermospot-7-couches-stone-garantie-5-ans-625888.html,15/09/2022 19:59:37
892,TN,TVS Casserole- 26cm - 3 mm 7 Couches STONE avec thermos-pot,TVS,150.00 TND,1,150.00 TND,TND,"{'Revêtement antiadhésif Quarzotek de qualité TVS avec': 'Revêtement antiadhésif Quarzotek de qualité TVS avec', ""excellente résistance aux rayures et à l'abrasion"": ""excellente résistance aux rayures et à l'abrasion"", 'Corps en aluminium de haute épaisseur pour une chaleur améliorée': 'Corps en aluminium de haute épaisseur pour une chaleur améliorée', 'Poignées et poignées ergonomiques avec «toucher doux»': 'Poignées et poignées ergonomiques avec «toucher doux»', ""Capteur de chaleur à économie d'énergie"": ""Capteur de chaleur à économie d'énergie"", 'Encore plus résistant lors du passage au le lave-vaisselle': 'Encore plus résistant lors du passage au le lave-vaisselle', 'Tous les revêtements antiadhésifs TVS sont exempts de nickel,': 'Tous les revêtements antiadhésifs TVS sont exempts de nickel,', 'Métaux lourds et APFO': 'Métaux lourds et APFO', 'SKU': ' BR989HA15SYE8NAFAMZ', 'Modèle': ' BL279262910001', 'Taille (Longueur x Largeur x Hauteur cm)': ' 26CM', 'Poids (kg)': ' 500', 'Couleur': ' noir'}",https://www.jumia.com.tn/tvs-casserole-26cm-3-mm-7-couches-stone-avec-thermos-pot-251207.html,15/09/2022 19:59:38
893,TN,TVS Mijoteuse Le Giuste - 24 cm - Revêtement Quarzotek + Couvercle pyrex,TVS,121.20 TND,1,121.20 TND,TND,"{'Le Giuste Mijoteuse 24 cm': 'Le Giuste Mijoteuse 24 cm', 'Revêtement Quarzotek': 'Revêtement Quarzotek', 'Couvercle pyrex': 'Couvercle pyrex', 'Capteur thermique': 'Capteur thermique', 'Fabriqué en Italie': 'Fabriqué en Italie', 'Garantie 5 ans': 'Garantie 5 ans', 'SKU': ' BR989HA1B0FXKNAFAMZ', 'Modèle': ' Le Giuste', 'Taille (Longueur x Largeur x Hauteur cm)': ' 24 cm', 'Poids (kg)': ' 0.1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/tvs-mijoteuse-le-giuste-24-cm-revetement-quarzotek-couvercle-pyrex-626987.html,15/09/2022 19:59:39
