,Country Code,Category,Name,Avg Price,Currency,Nb of Offers,Rank,Rating,Reviews,Description,scrape_link,date_scraped,Varumärke,Bildstorlek,Upplösning,Bildskärmsteknik,HDR,Smart TV,Lanseringsår,Pris/tum,Produktnamn,Kategori,"TV-mottagare, digital",Dubbla mottagare,Stöd för CI/CA-modul,CI+,Typ av digital-mottagare,"Analog 3,5mm-ingång (Aux)",Digital optisk ut (S/PDIF),HDMI,Antal HDMI-ingångar,HDCP-version,HDMI-version,Standarder som stöds,Hörlursutgång,Komponent in (YPbPr/YCbCr),Komposit in,USB-kontakt,Inspelningsfunktion via USB (PVR),USB 2.0,USB 3.1 Gen 1 (5Gbps),USB-kontakter (totalt),VGA in,Övriga anslutningar,Bildfrekvens,Bildförhållande,Bildstorlek (cm),Ljusstyrka,Rörelseförbättring (frekvens/index),Typ av index/mätmetod,Skärmtyp,Stödda videoformat,Uppdateringsfrekvens,Bildfiler som stöds,Ljudfiler som stöds,Ljudformat,Videofiler som stöds,Tillgängliga färger,Utformning panel,"Djup, utan stativ","Höjd, utan stativ",Mått (BxHxD),Bredd,Djup,Höjd,Produktvikt,"Vikt, utan stativ",Funktioner,Internettjänster/appar som stöds,Operativsystem,Ethernet-anslutning,Trådlöst nätverk (Wi-Fi),Trådlös nätverkstandard (IEEE 802.11),3D-stöd (3D-ready),DLNA,Full HD (HD ready 1080p),4K120,Ultra HD-certifierad (UHD/4K),Typ av HDR,Streaming-standarder,VESA-fäste,Typ av VESA-fäste,Inbyggda högtalare,Processorhastighet,Anslutning för 9V/12V/14V,Effektförbrukning drift (min-max),Effektförbrukning standby/viloläge,Energiförbrukning i HDR-läge (per 1000h),Energiförbrukning i SDR-läge (per 1000h),Energiklass (A-G),Energiklass (HDR),Bakbelysning,Diodplacering,Teknologier,Paneltyp
53,SW,TV,"LG 65UP7500 65"" 4K Ultra HD (3840x2160) LCD Smart TV",7599.666666666667,SEK,6,Rank 54,,,"Det billigaste priset för LG 65UP7500 65"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 5 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 6 butiker. ",https://www.prisjakt.nu/produkt.php?p=5754084,13/08/2022 17:16:48,LG,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,92.15 kr/tum,"LG 65UP7500 65"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,2 st,,2.0,,Nej,1 st,,Ja,,1 st,,1 st,,,,16:9,165 cm,,Nej,,LED,2160p (4K Ultra HD),50 Hz,,,Dolby Atmos,,"Svart, Grå",Platt,850 mm,1075 mm,,1463 mm,269 mm,914 mm,28.4 kg,21.3 kg,"Bluetooth, Röststyrning, Stöd för HomeKit","YouTube, Webbläsare, Netflix",WebOS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,HDR10,Miracast,Ja,"300x200mm, 300x300mm",2-kanal (Stereo),,Nej,132 W,0.5 W,162 kWh,136 kWh,G,G,LED (lysdiod),,,
54,SW,TV,"Samsung The Frame QE55LS03B 55"" 4K Ultra HD (3840x2160) QLED Smart TV",13888.6,SEK,5,Rank 55,,,"Det billigaste priset för Samsung The Frame QE55LS03B 55"" 4K Ultra HD (3840x2160) QLED Smart TV just nu är 11 483 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=6026994,13/08/2022 17:16:52,Samsung,55 tum,4K Ultra HD (3840x2160),LCD,,Ja,2022,208.78 kr/tum,"Samsung The Frame QE55LS03B 55"" 4K Ultra HD (3840x2160) QLED Smart TV",TV,,,,,,,,,,,,,,,,,,,,,,,,,138 cm,,,,QLED,2160p (4K Ultra HD),,,,,,Svart,,,,,,,,,,Slim One Connect,,,,Ja,,,,Ja,,Ja,,,,,,,Nej,,,,,,,LED (lysdiod),,Quantum dot,
55,SW,TV,"Philips 70PUS9006 70"" 4K Ultra HD (3840x2160) LCD Smart TV",11862.285714285714,SEK,7,Rank 56,4.5,(4 omdömen),"Det billigaste priset för Philips 70PUS9006 70"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 9 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 4.5 av 5.  Prisjakt jämför priser och erbjudanden från 7 butiker. ",https://www.prisjakt.nu/produkt.php?p=5785187,13/08/2022 17:16:54,Philips,70 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,SW,TV,"Philips 55PUS7906 55"" 4K Ultra HD (3840x2160) LCD Smart TV",6585.75,SEK,16,Rank 57,,,"Det billigaste priset för Philips 55PUS7906 55"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 5 299 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 16 butiker. ",https://www.prisjakt.nu/produkt.php?p=5729601,13/08/2022 17:16:59,Philips,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,96.35 kr/tum,"Philips 55PUS7906 55"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,,,,,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,139 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",50 Hz,JPEG/JPG,"MP3, WMA, WAV (PCM), AAC",Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265","Svart, Grå",,79 mm,840 mm,,1231 mm,1231 mm,737 mm,14.4 kg,14.2 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight), Stöd för HbbTV, Adaptiv synk-teknik, Variable Refresh Rate (VRR)","YouTube, Webbläsare, Netflix, SVT Play",Android TV,Ja,Ja,802.11n (Wi-Fi 4),,Ja,Ja,,Ja,"Dolby Vision, HDR10, HLG, HDR10+",,Ja,200x200mm,,,Nej,122 W,2 W,,,,G,LED (lysdiod),,,
57,SW,TV,"LG 55UP7500 55"" 4K Ultra HD (3840x2160) LCD Smart TV",6244.125,SEK,16,Rank 58,,,"Det billigaste priset för LG 55UP7500 55"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 4 621 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 16 butiker. ",https://www.prisjakt.nu/produkt.php?p=5751005,13/08/2022 17:17:05,LG,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,SW,TV,"Philips 50PUS9006 50"" 4K Ultra HD (3840x2160) LCD Smart TV",9491.5,SEK,6,Rank 59,,,"Det billigaste priset för Philips 50PUS9006 50"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 5 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 6 butiker. ",https://www.prisjakt.nu/produkt.php?p=5785183,13/08/2022 17:17:07,Philips,50 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,109.8 kr/tum,"Philips 50PUS9006 50"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,4 st,,,,,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,126 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",50 Hz,,,Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265",Grå,,81 mm,644.7 mm,,1116 mm,1116 mm,715 mm,16 kg,13.2 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight), Stöd för HbbTV, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Netflix, SVT Play",Android TV,,Nej,,Nej,Ja,Ja,Nej,Ja,"Dolby Vision, HDR10, HLG, HDR10+",,Ja,,2-kanal (Stereo),,Nej,83 W,,90 kWh,83 kWh,,,LED (lysdiod),Bakbelyst (Back),,MVA
59,SW,TV,"Sony Bravia KE-85XH9096 (KD-85XH9096) 85"" 4K Ultra HD (3840x2160) LCD Android TV",23141.5,SEK,4,Rank 60,4.6,(7 omdömen),"Det billigaste priset för Sony Bravia KE-85XH9096 (KD-85XH9096) 85"" 4K Ultra HD (3840x2160) LCD Android TV just nu är 19 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 4.6 av 5.  Prisjakt jämför priser och erbjudanden från 4 butiker. ",https://www.prisjakt.nu/produkt.php?p=5287111,13/08/2022 17:17:10,Sony,85 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2020,235.18 kr/tum,"Sony Bravia KE-85XH9096 (KD-85XH9096) 85"" 4K Ultra HD (3840x2160) LCD Android TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",1 st,Ja,Ja,4 st,2.3,2.1,"eARC, ARC",Ja,,,Ja,Ja,1 st,1 st,2 st,Nej,,"24p, 30p, 60p, 50p, 120p",16:9,215 cm,,Ja,,,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",120 Hz,JPEG/JPG,"MP3, WMA, Ogg Vorbis, FLAC, WAV (PCM), AAC",Dolby Atmos,"Xvid, MPEG1, MPEG2, MPEG4, WMV, 3GP/3GPP, AVC/H.264, WMV9 HD (VC-1), AVI, Matroska (MKV), AVCHD, MOV, TS, HEVC/H.265, VP9","Svart, Silver",Platt,72 mm,1089 mm,,1899 mm,72 mm,1089 mm,47.7 kg,45.8 kg,"Bluetooth, Röststyrning, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, HBO Nordic, Amazon Prime Video",Android TV,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","AirPlay, Google Cast/Chromecast",Ja,400x400mm,2-kanal (Stereo),,Nej,340 W,0.5 W,318 kWh,223 kWh,,G,LED (lysdiod),Bakbelyst (Back),"Quantum dot, Local Dimming",VA
60,SW,TV,"Samsung QE32Q50A 32"" Full HD (1920x1080) LCD Smart TV",5607.235294117647,SEK,17,Rank 61,,,"Det billigaste priset för Samsung QE32Q50A 32"" Full HD (1920x1080) LCD Smart TV just nu är 3 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 17 butiker. ",https://www.prisjakt.nu/produkt.php?p=5775748,13/08/2022 17:17:15,Samsung,32 tum,Full HD (1920x1080),LCD,Ja,Ja,2021,124.69 kr/tum,"Samsung QE32Q50A 32"" Full HD (1920x1080) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,3 st,,,,,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,80 cm,,,,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,Dolby Digital Plus,"DivX, Xvid, MPEG1, MPEG2, MPEG4, 3GP/3GPP, AVC/H.264, WMV9 HD (VC-1), AVI, Matroska (MKV), AVCHD, MOV, TS, DivX HD, FLV, HEVC/H.265, VP9",Svart,,31 mm,426.6 mm,,725.2 mm,154.2 mm,478.5 mm,5.4 kg,5.3 kg,"Bluetooth, Röststyrning, Stöd för HbbTV, ALLM",Webbläsare,Tizen OS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",,Ja,Ja,,Ja,,,Ja,100x100mm,,,,80 W,0.5 W,,,G,G,LED (lysdiod),,Quantum dot,
61,SW,TV,"Samsung QLED QE85Q60A 85"" 4K Ultra HD (3840x2160) Smart TV",21524.21052631579,SEK,19,Rank 62,,,"Det billigaste priset för Samsung QLED QE85Q60A 85"" 4K Ultra HD (3840x2160) Smart TV just nu är 17 777 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 19 butiker. ",https://www.prisjakt.nu/produkt.php?p=5731012,13/08/2022 17:17:18,Samsung,85 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,209.14 kr/tum,"Samsung QLED QE85Q60A 85"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,3 st,,,,Nej,,,Ja,Ja,,,2 st,,,"24p, 30p, 60p, 50p",16:9,214 cm,,Ja,Samsung Picture Quality Index (PQI) 3100,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",60 Hz,,,Dolby Digital Plus,,Svart,Platt,26.9 mm,1086.1 mm,,1900.9 mm,396.6 mm,1129.1 mm,43.6 kg,41.5 kg,"Bluetooth, Röststyrning, Stöd för NFC, Stöd för HbbTV, ALLM, Variable Refresh Rate (VRR)",,Tizen OS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",,Ja,Ja,,Ja,"HDR10, HLG",,Ja,600x400mm,,,Nej,141 W,0.5 W,244 kWh,141 kWh,E,G,LED (lysdiod),Bakbelyst (Back),Quantum dot,
62,SW,TV,"LG 75NANO75 75"" 4K Ultra HD (3840x2160) LCD Smart TV",11683.6,SEK,5,Rank 63,,,"Det billigaste priset för LG 75NANO75 75"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 7 777 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=5750361,13/08/2022 17:17:19,LG,75 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,103.69 kr/tum,"LG 75NANO75 75"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,3 st,2.2,2.0,"eARC, ARC",Nej,,,Ja,Ja,2 st,0 st,2 st,,,,16:9,189 cm,,Nej,,NanoCell,2160p (4K Ultra HD),60 Hz,,"WMA, WAV (PCM)",Dolby Atmos,,Svart,Platt,59.9 mm,964 mm,,1678 mm,362 mm,1027 mm,32.1 kg,31.4 kg,"Bluetooth, Röststyrning, Stöd för HbbTV, Stöd för HomeKit, ALLM","YouTube, Spotify, Netflix, Amazon Prime Video",WebOS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,"Dolby Vision, HDR10, HLG",,Ja,400x200mm,,,Nej,154 W,0.5 W,203 kWh,154 kWh,G,G,LED (lysdiod),Bakbelyst (Back),,
63,SW,TV,"Samsung UE43TU6905 43"" 4K Ultra HD (3840x2160) LCD Smart TV",5145.35294117647,SEK,17,Rank 64,3.9,(3 omdömen),"Det billigaste priset för Samsung UE43TU6905 43"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 4 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.9 av 5.  Prisjakt jämför priser och erbjudanden från 17 butiker. ",https://www.prisjakt.nu/produkt.php?p=5531154,13/08/2022 17:17:22,Samsung,43 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2020,104.42 kr/tum,"Samsung UE43TU6905 43"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.)",,Ja,Ja,2 st,,,,Nej,,,Ja,,1 st,,1 st,,,"24p, 30p, 60p, 50p",16:9,108 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",50 Hz,,,Dolby Digital Plus,,Svart,Platt,59.2 mm,558.4 mm,,963 mm,192.5 mm,627.3 mm,8.3 kg,8.1 kg,"Röststyrning, ALLM",,Tizen OS,Ja,Ja,802.11n (Wi-Fi 4),Nej,Ja,Ja,,Ja,"HDR10, HLG, HDR10+","Google Cast/Chromecast, AirPlay 2",Ja,200x200mm,2-kanal (Stereo),,Nej,125 W,0.5 W,101 kWh,67 kWh,G,G,LED (lysdiod),Bakbelyst (Back),,VA
64,SW,TV,"Sony Bravia XR-83A90J 83"" 4K Ultra HD (3840x2160) OLED Google TV",60244.88888888889,SEK,9,Rank 65,,,"Det billigaste priset för Sony Bravia XR-83A90J 83"" 4K Ultra HD (3840x2160) OLED Google TV just nu är 49 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 9 butiker. ",https://www.prisjakt.nu/produkt.php?p=5742870,13/08/2022 17:17:26,Sony,83 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2021,602.29 kr/tum,"Sony Bravia XR-83A90J 83"" 4K Ultra HD (3840x2160) OLED Google TV",TV,Ja,Ja,Ja,Ja,"DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.3,2.1,eARC,,0 st,,Ja,Ja,,,3 st,Nej,,"24p, 60p, 50p, 120p",16:9,210 cm,,Ja,,OLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 2160p (4K Ultra HD)",120 Hz,,,"Dolby Digital 5.1, Dolby Atmos",,"Svart, Vit, Titan",Platt,53 mm,1067 mm,,1880 mm,428 mm,1072 mm,43.5 kg,42 kg,"Bluetooth, Röststyrning, Stöd för HomeKit, ALLM","YouTube, Spotify, Webbläsare, Netflix, SVT Play",Android TV,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","Google Cast/Chromecast, AirPlay 2",Ja,400x400mm,Flerkanal,,Nej,194 W,0.5 W,252 kWh,194 kWh,G,,,,,
65,SW,TV,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",21474.4,SEK,15,Rank 66,,,"Det billigaste priset för LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 18 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 15 butiker. ",https://www.prisjakt.nu/produkt.php?p=6003060,13/08/2022 17:17:31,LG,55 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2022,345.27 kr/tum,"LG OLED55C2 55"" 4K Ultra HD (3840x2160) OLED Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.2,2.1,eARC,,0 st,0 st,Ja,Nej,,,,Nej,,"24p, 60p, 50p, 120p",16:9,139 cm,,Ja,LG OLED Motion Pro,OLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",120 Hz,,,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos",,"Svart, Silver",Platt,,,,,,,,,"Bluetooth, Röststyrning, Time-shift, Stöd för NFC, Mobilapp för styrning av funktioner, Stöd för HbbTV, Adaptiv synk-teknik, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+",WebOS,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","Miracast, AirPlay 2",Ja,,Flerkanal,,Nej,,,,,,,,,,
66,SW,TV,"Philips 43PUS8556 43"" 4K Ultra HD (3840x2160) LCD Smart TV",7490.0,SEK,4,Rank 67,,,"Det billigaste priset för Philips 43PUS8556 43"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 6 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 4 butiker. ",https://www.prisjakt.nu/produkt.php?p=5806294,13/08/2022 17:17:34,Philips,43 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,150.93 kr/tum,"Philips 43PUS8556 43"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,,,,Ja,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,108 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,Dolby Atmos,,"Svart, Silver, Grå, Trä",Platt,,680 mm,,962.8 mm,78.1 mm,558.2 mm,9.1 kg,9.1 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight), Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)",SVT Play,Android TV,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",,,Ja,,Ja,"Dolby Vision, HDR10",,Ja,,,,Nej,62 W,0.3 W,104 kWh,62 kWh,,G,LED (lysdiod),,,
67,SW,TV,"Sony Bravia XR-65A80K 65"" 4K Ultra HD (3840x2160) OLED Google TV",34360.35294117647,SEK,17,Rank 68,,,"Det billigaste priset för Sony Bravia XR-65A80K 65"" 4K Ultra HD (3840x2160) OLED Google TV just nu är 26 017 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 17 butiker. ",https://www.prisjakt.nu/produkt.php?p=5947707,13/08/2022 17:17:38,Sony,65 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,SW,TV,"Samsung QLED QE70Q60A 70"" 4K Ultra HD (3840x2160) Smart TV",8993.0,SEK,2,Rank 69,3.8,(1 omdöme),"Det billigaste priset för Samsung QLED QE70Q60A 70"" 4K Ultra HD (3840x2160) Smart TV just nu är 8 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 2 butiker. ",https://www.prisjakt.nu/produkt.php?p=5868519,13/08/2022 17:17:41,Samsung,70 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,128.43 kr/tum,"Samsung QLED QE70Q60A 70"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,,,,,,,Ja,3 st,,2.0b,,,,,Ja,,,,,,,"24p, 30p, 60p, 50p",16:9,,,Ja,,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,,,,Grå,,26.6 mm,,,1559.7 mm,26.6 mm,1035 mm,28.1 kg,,Bluetooth,,Tizen OS,Ja,Ja,,,,Ja,,Ja,"HLG, HDR10+",,Ja,,,,Nej,220 W,0.5 W,189 kWh,114 kWh,F,G,LED (lysdiod),,,VA
69,SW,TV,"Philips 55OLED856 55"" 4K Ultra HD (3840x2160) OLED Smart TV",15323.333333333334,SEK,6,Rank 70,3.8,(1 omdöme),"Det billigaste priset för Philips 55OLED856 55"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 9 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 6 butiker. ",https://www.prisjakt.nu/produkt.php?p=5729555,13/08/2022 17:17:43,Philips,55 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,,181.64 kr/tum,"Philips 55OLED856 55"" 4K Ultra HD (3840x2160) OLED Smart TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,1 st,,2.1,,Ja,,,Ja,,,,,,,"24p, 30p, 60p, 50p, 120p",16:9,139 cm,,,,OLED,2160p (4K Ultra HD),,,,Dolby Atmos,,"Svart, Grå",Platt,,,,1227.8 mm,,,19.4 kg,19 kg,"Bluetooth, Omgivningsljus (Ambilight), Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)",SVT Play,Android TV,Ja,Ja,,,,Ja,,Ja,"Dolby Vision, HDR10",,Ja,300x300mm,,,Nej,110 W,,94 kWh,110 kWh,,G,,,,
70,SW,TV,"Samsung The Frame QE43LS03B 43"" 4K Ultra HD (3840x2160) QLED Smart TV",10508.642857142857,SEK,14,Rank 71,3.8,(1 omdöme),"Det billigaste priset för Samsung The Frame QE43LS03B 43"" 4K Ultra HD (3840x2160) QLED Smart TV just nu är 8 751 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 14 butiker. ",https://www.prisjakt.nu/produkt.php?p=6026996,13/08/2022 17:17:46,Samsung,43 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
